well,neo,plasmid,clone,Sal_conc,Van_conc,TMP_conc,contents,row,column,p3_single_read,p2_single_read,score,twist_name,sort_num,date,is_bad_rep,twist_pdz_number,cript_number,date_neo
G3,Neo2,pPDZ-P3-D4,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,G,3,0.0779999999999999,0.467,0.0534796023311621,psd95pdz3_78_18,7818,2024-11-07,False,78,18,2024-11-07_Neo2
H1,Neo2,pPDZ-P3-D4,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,H,1,0.094,0.514,0.0644497771683236,psd95pdz3_78_18,7818,2024-11-07,False,78,18,2024-11-07_Neo2
H2,Neo2,pPDZ-P3-D4,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,2,0.113,0.446,0.0774768597874528,psd95pdz3_78_18,7818,2024-11-07,False,78,18,2024-11-07_Neo2
H3,Neo2,pPDZ-P3-D4,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,3,0.1154999999999999,0.4555,0.0791909496057593,psd95pdz3_78_18,7818,2024-11-07,False,78,18,2024-11-07_Neo2
G8,Neo,pPDZ-P3-D4,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,8,0.14125,0.52425,0.0947350771294433,psd95pdz3_78_18,7818,2024-11-15,False,78,18,2024-11-15_Neo
H8,Neo,pPDZ-P3-D4,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,H,8,1.861,0.5419999999999999,1.2481556002682763,psd95pdz3_78_18,7818,2024-11-15,False,78,18,2024-11-15_Neo
G12,Neo,pPDZ-P3-D4,C,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,12,0.124,0.502,0.0831656606304493,psd95pdz3_78_18,7818,2024-11-15,False,78,18,2024-11-15_Neo
H12,Neo,pPDZ-P3-D4,C,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,H,12,1.84275,0.57875,1.2359154929577465,psd95pdz3_78_18,7818,2024-11-15,False,78,18,2024-11-15_Neo
C10,Neo2,pPDZ-P1-D10,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,C,10,0.098,0.5229999999999999,0.066553480475382,psd95pdz3_79,79,2024-07-16,False,79,0,2024-07-16_Neo2
C11,Neo2,pPDZ-P1-D10,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,11,0.096,0.493,0.065195246179966,psd95pdz3_79,79,2024-07-16,False,79,0,2024-07-16_Neo2
C12,Neo2,pPDZ-P1-D10,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,12,0.0925,0.4855,0.0628183361629881,psd95pdz3_79,79,2024-07-16,False,79,0,2024-07-16_Neo2
D10,Neo2,pPDZ-P1-D10,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,D,10,1.831,0.515,1.2434634974533108,psd95pdz3_79,79,2024-07-16,False,79,0,2024-07-16_Neo2
D11,Neo2,pPDZ-P1-D10,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,D,11,0.0974999999999999,0.5345,0.066213921901528,psd95pdz3_79,79,2024-07-16,False,79,0,2024-07-16_Neo2
D12,Neo2,pPDZ-P1-D10,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,D,12,0.096,0.482,0.065195246179966,psd95pdz3_79,79,2024-07-16,False,79,0,2024-07-16_Neo2
G11,Neo,pPDZ-P1-D10,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,G,11,1.91275,0.5277499999999999,1.273468708388815,psd95pdz3_79,79,2024-08-13,False,79,0,2024-08-13_Neo
H11,Neo,pPDZ-P1-D10,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,11,0.109,0.488,0.0725699067909454,psd95pdz3_79,79,2024-08-13,False,79,0,2024-08-13_Neo
E10,Neo2,pPDZ-P1-E10,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,E,10,0.0819999999999999,0.504,0.0556876061120543,psd95pdz3_80,80,2024-07-16,False,80,0,2024-07-16_Neo2
E11,Neo2,pPDZ-P1-E10,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,E,11,0.116,0.467,0.0787775891341256,psd95pdz3_80,80,2024-07-16,False,80,0,2024-07-16_Neo2
E12,Neo2,pPDZ-P1-E10,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,E,12,0.115,0.477,0.0780984719864176,psd95pdz3_80,80,2024-07-16,False,80,0,2024-07-16_Neo2
F10,Neo2,pPDZ-P1-E10,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,F,10,1.8155,0.5055000000000001,1.2329371816638373,psd95pdz3_80,80,2024-07-16,False,80,0,2024-07-16_Neo2
F11,Neo2,pPDZ-P1-E10,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,F,11,0.087,0.514,0.0590831918505942,psd95pdz3_80,80,2024-07-16,False,80,0,2024-07-16_Neo2
F12,Neo2,pPDZ-P1-E10,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,F,12,0.0845,0.4915,0.0573853989813242,psd95pdz3_80,80,2024-07-16,False,80,0,2024-07-16_Neo2
A12,Neo,pPDZ-P1-E10,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,12,0.116,0.458,0.0772303595206391,psd95pdz3_80,80,2024-08-13,False,80,0,2024-08-13_Neo
B12,Neo,pPDZ-P1-E10,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,B,12,1.9605,0.5475,1.30525965379494,psd95pdz3_80,80,2024-08-13,False,80,0,2024-08-13_Neo
G10,Neo2,pPDZ-P1-F10,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,G,10,0.0835,0.5025000000000001,0.0567062818336163,psd95pdz3_81,81,2024-07-16,False,81,0,2024-07-16_Neo2
G11,Neo2,pPDZ-P1-F10,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,11,0.12,0.467,0.0814940577249575,psd95pdz3_81,81,2024-07-16,False,81,0,2024-07-16_Neo2
G12,Neo2,pPDZ-P1-F10,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,12,0.113,0.47,0.0767402376910017,psd95pdz3_81,81,2024-07-16,False,81,0,2024-07-16_Neo2
H10,Neo2,pPDZ-P1-F10,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,H,10,1.8965,0.5225,1.287945670628183,psd95pdz3_81,81,2024-07-16,False,81,0,2024-07-16_Neo2
H11,Neo2,pPDZ-P1-F10,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,H,11,0.0935,0.5225,0.0634974533106961,psd95pdz3_81,81,2024-07-16,False,81,0,2024-07-16_Neo2
H12,Neo2,pPDZ-P1-F10,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,H,12,0.081,0.484,0.0550084889643463,psd95pdz3_81,81,2024-07-16,False,81,0,2024-07-16_Neo2
C12,Neo,pPDZ-P1-F10,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,12,0.1084999999999999,0.4465,0.0722370173102529,psd95pdz3_81,81,2024-08-13,False,81,0,2024-08-13_Neo
D12,Neo,pPDZ-P1-F10,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,D,12,1.94425,0.54825,1.2944407456724367,psd95pdz3_81,81,2024-08-13,False,81,0,2024-08-13_Neo
A1,Neo,pPDZ-P1-G10,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,A,1,1.9485,0.5805,1.2961915848993848,psd95pdz3_82,82,2024-07-19,False,82,0,2024-07-19_Neo
A2,Neo,pPDZ-P1-G10,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,A,2,0.1085,0.5755,0.0721769499417927,psd95pdz3_82,82,2024-07-19,False,82,0,2024-07-19_Neo
A3,Neo,pPDZ-P1-G10,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,A,3,0.0994999999999999,0.5375,0.0661899218360219,psd95pdz3_82,82,2024-07-19,False,82,0,2024-07-19_Neo
B1,Neo,pPDZ-P1-G10,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,B,1,0.1045,0.5665,0.0695160485614501,psd95pdz3_82,82,2024-07-19,False,82,0,2024-07-19_Neo
B2,Neo,pPDZ-P1-G10,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,2,0.11575,0.46975,0.0769998336936637,psd95pdz3_82,82,2024-07-19,False,82,0,2024-07-19_Neo
B3,Neo,pPDZ-P1-G10,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,3,0.11625,0.47625,0.0773324463662065,psd95pdz3_82,82,2024-07-19,False,82,0,2024-07-19_Neo
E12,Neo,pPDZ-P1-G10,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,E,12,0.0997499999999999,0.49175,0.0664114513981358,psd95pdz3_82,82,2024-08-13,False,82,0,2024-08-13_Neo
F12,Neo,pPDZ-P1-G10,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,F,12,1.94175,0.53675,1.2927762982689748,psd95pdz3_82,82,2024-08-13,False,82,0,2024-08-13_Neo
C1,Neo,pPDZ-P1-H10,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,C,1,1.96075,0.55875,1.3043405953766838,psd95pdz3_83,83,2024-07-19,False,83,0,2024-07-19_Neo
C2,Neo,pPDZ-P1-H10,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,C,2,0.09725,0.52025,0.0646931648095792,psd95pdz3_83,83,2024-07-19,False,83,0,2024-07-19_Neo
C3,Neo,pPDZ-P1-H10,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,C,3,0.08375,0.49575,0.055712622650923,psd95pdz3_83,83,2024-07-19,False,83,0,2024-07-19_Neo
D1,Neo,pPDZ-P1-H10,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,D,1,0.0985,0.5475,0.0655246964909363,psd95pdz3_83,83,2024-07-19,False,83,0,2024-07-19_Neo
D2,Neo,pPDZ-P1-H10,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,D,2,0.12975,0.47775,0.0863129885248628,psd95pdz3_83,83,2024-07-19,False,83,0,2024-07-19_Neo
D3,Neo,pPDZ-P1-H10,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,D,3,0.1355,0.4865,0.0901380342591052,psd95pdz3_83,83,2024-07-19,False,83,0,2024-07-19_Neo
G12,Neo,pPDZ-P1-H10,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,12,0.137,0.473,0.0912117177097203,psd95pdz3_83,83,2024-08-13,False,83,0,2024-08-13_Neo
H12,Neo,pPDZ-P1-H10,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,H,12,1.91875,0.57575,1.277463382157124,psd95pdz3_83,83,2024-08-13,False,83,0,2024-08-13_Neo
E1,Neo,pPDZ-P1-A11,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,E,1,1.9395,0.5335,1.2902045567936138,psd95pdz3_84,84,2024-07-19,False,84,0,2024-07-19_Neo
E2,Neo,pPDZ-P1-A11,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,E,2,0.085,0.5269999999999999,0.05654415433228,psd95pdz3_84,84,2024-07-19,False,84,0,2024-07-19_Neo
E3,Neo,pPDZ-P1-A11,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,E,3,0.08975,0.51475,0.0597039747214368,psd95pdz3_84,84,2024-07-19,False,84,0,2024-07-19_Neo
F1,Neo,pPDZ-P1-A11,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,F,1,0.09575,0.55575,0.0636953267919507,psd95pdz3_84,84,2024-07-19,False,84,0,2024-07-19_Neo
F2,Neo,pPDZ-P1-A11,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,2,0.09675,0.47975,0.0643605521370364,psd95pdz3_84,84,2024-07-19,False,84,0,2024-07-19_Neo
F3,Neo,pPDZ-P1-A11,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,3,0.09825,0.49025,0.0653583901546649,psd95pdz3_84,84,2024-07-19,False,84,0,2024-07-19_Neo
A1,Neo,pPDZ-P1-A11,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,A,1,1.9465,0.5725,1.2672526041666663,psd95pdz3_84,84,2024-08-16,False,84,0,2024-08-16_Neo
B1,Neo,pPDZ-P1-A11,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,1,0.1085,0.5145,0.0706380208333333,psd95pdz3_84,84,2024-08-16,False,84,0,2024-08-16_Neo
G1,Neo,pPDZ-P1-B11,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,G,1,1.95875,0.54475,1.3030101446865123,psd95pdz3_85,85,2024-07-19,False,85,0,2024-07-19_Neo
G2,Neo,pPDZ-P1-B11,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,G,2,0.09125,0.54625,0.0607018127390653,psd95pdz3_85,85,2024-07-19,False,85,0,2024-07-19_Neo
G3,Neo,pPDZ-P1-B11,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,G,3,0.0844999999999999,0.4935,0.0562115416597372,psd95pdz3_85,85,2024-07-19,False,85,0,2024-07-19_Neo
H1,Neo,pPDZ-P1-B11,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,H,1,0.1014999999999999,0.5475,0.0675203725261932,psd95pdz3_85,85,2024-07-19,False,85,0,2024-07-19_Neo
H2,Neo,pPDZ-P1-B11,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,2,0.1505,0.5145000000000001,0.10011641443539,psd95pdz3_85,85,2024-07-19,False,85,0,2024-07-19_Neo
H3,Neo,pPDZ-P1-B11,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,3,0.1134999999999999,0.4895,0.075503076667221,psd95pdz3_85,85,2024-07-19,False,85,0,2024-07-19_Neo
C1,Neo,pPDZ-P1-B11,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,C,1,1.93175,0.53975,1.2576497395833333,psd95pdz3_85,85,2024-08-16,False,85,0,2024-08-16_Neo
D1,Neo,pPDZ-P1-B11,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,D,1,0.1075,0.4825,0.0699869791666666,psd95pdz3_85,85,2024-08-16,False,85,0,2024-08-16_Neo
A4,Neo,pPDZ-P1-C11,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,A,4,0.1165,0.5665,0.0774987527024779,psd95pdz3_86,86,2024-07-19,False,86,0,2024-07-19_Neo
A5,Neo,pPDZ-P1-C11,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,5,0.127,0.5129999999999999,0.0844836188258772,psd95pdz3_86,86,2024-07-19,False,86,0,2024-07-19_Neo
A6,Neo,pPDZ-P1-C11,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,6,0.1355,0.5195,0.0901380342591052,psd95pdz3_86,86,2024-07-19,False,86,0,2024-07-19_Neo
B4,Neo,pPDZ-P1-C11,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,B,4,1.92675,0.53975,1.281722933643772,psd95pdz3_86,86,2024-07-19,False,86,0,2024-07-19_Neo
B5,Neo,pPDZ-P1-C11,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,B,5,0.10325,0.57125,0.0686845168800931,psd95pdz3_86,86,2024-07-19,False,86,0,2024-07-19_Neo
B6,Neo,pPDZ-P1-C11,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,B,6,0.09525,0.48725,0.0633627141194079,psd95pdz3_86,86,2024-07-19,False,86,0,2024-07-19_Neo
E1,Neo,pPDZ-P1-C11,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,E,1,1.8805,0.5425,1.2242838541666667,psd95pdz3_86,86,2024-08-16,False,86,0,2024-08-16_Neo
F1,Neo,pPDZ-P1-C11,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,1,0.12075,0.5217499999999999,0.07861328125,psd95pdz3_86,86,2024-08-16,False,86,0,2024-08-16_Neo
C4,Neo,pPDZ-P1-D11,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,C,4,0.101,0.5469999999999999,0.0671877598536504,psd95pdz3_87,87,2024-07-19,False,87,0,2024-07-19_Neo
C5,Neo,pPDZ-P1-D11,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,5,0.142,0.497,0.094461999002162,psd95pdz3_87,87,2024-07-19,False,87,0,2024-07-19_Neo
C6,Neo,pPDZ-P1-D11,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,6,0.15325,0.46525,0.1019457841343755,psd95pdz3_87,87,2024-07-19,False,87,0,2024-07-19_Neo
D4,Neo,pPDZ-P1-D11,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,D,4,1.94925,0.58025,1.2966905039081986,psd95pdz3_87,87,2024-07-19,False,87,0,2024-07-19_Neo
D5,Neo,pPDZ-P1-D11,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,D,5,0.1055,0.5155,0.0701812739065358,psd95pdz3_87,87,2024-07-19,False,87,0,2024-07-19_Neo
D6,Neo,pPDZ-P1-D11,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,D,6,0.084,0.512,0.0558789289871944,psd95pdz3_87,87,2024-07-19,False,87,0,2024-07-19_Neo
G1,Neo,pPDZ-P1-D11,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,G,1,1.93275,0.57775,1.25830078125,psd95pdz3_87,87,2024-08-16,False,87,0,2024-08-16_Neo
H1,Neo,pPDZ-P1-D11,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,1,0.1735,0.5205,0.1129557291666666,psd95pdz3_87,87,2024-08-16,False,87,0,2024-08-16_Neo
A7,Neo,pPDZ-P1-E11,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,A,7,1.9615,0.5665,1.304839514385498,psd95pdz3_88,88,2024-07-19,False,88,0,2024-07-19_Neo
A8,Neo,pPDZ-P1-E11,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,A,8,0.10775,0.60075,0.0716780309329785,psd95pdz3_88,88,2024-07-19,False,88,0,2024-07-19_Neo
A9,Neo,pPDZ-P1-E11,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,A,9,0.1109999999999999,0.534,0.0738400133045068,psd95pdz3_88,88,2024-07-19,False,88,0,2024-07-19_Neo
B7,Neo,pPDZ-P1-E11,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,B,7,0.088,0.5519999999999999,0.058539830367537,psd95pdz3_88,88,2024-07-19,False,88,0,2024-07-19_Neo
B8,Neo,pPDZ-P1-E11,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,8,0.12275,0.49675,0.0816564111092632,psd95pdz3_88,88,2024-07-19,False,88,0,2024-07-19_Neo
B9,Neo,pPDZ-P1-E11,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,B,9,0.13125,0.5062500000000001,0.0873108265424912,psd95pdz3_88,88,2024-07-19,False,88,0,2024-07-19_Neo
A2,Neo,pPDZ-P1-E11,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,2,0.1315,0.4865,0.0856119791666666,psd95pdz3_88,88,2024-08-16,False,88,0,2024-08-16_Neo
B2,Neo,pPDZ-P1-E11,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,B,2,1.91375,0.54975,1.2459309895833333,psd95pdz3_88,88,2024-08-16,False,88,0,2024-08-16_Neo
C7,Neo,pPDZ-P1-F11,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,C,7,1.984,0.5459999999999999,1.3198070846499252,psd95pdz3_89,89,2024-07-19,False,89,0,2024-07-19_Neo
C8,Neo,pPDZ-P1-F11,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,C,8,0.1225,0.5545,0.0814901047729918,psd95pdz3_89,89,2024-07-19,False,89,0,2024-07-19_Neo
C9,Neo,pPDZ-P1-F11,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,C,9,0.0875,0.5285,0.0582072176949941,psd95pdz3_89,89,2024-07-19,False,89,0,2024-07-19_Neo
D7,Neo,pPDZ-P1-F11,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,D,7,0.08975,0.53575,0.0597039747214368,psd95pdz3_89,89,2024-07-19,False,89,0,2024-07-19_Neo
D8,Neo,pPDZ-P1-F11,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,D,8,0.11075,0.47175,0.0736737069682355,psd95pdz3_89,89,2024-07-19,False,89,0,2024-07-19_Neo
D9,Neo,pPDZ-P1-F11,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,D,9,0.1085,0.5115000000000001,0.0721769499417927,psd95pdz3_89,89,2024-07-19,False,89,0,2024-07-19_Neo
C2,Neo,pPDZ-P1-F11,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,C,2,0.12025,0.52525,0.0782877604166666,psd95pdz3_89,89,2024-08-16,False,89,0,2024-08-16_Neo
D2,Neo,pPDZ-P1-F11,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,D,2,1.83475,0.53975,1.1944986979166663,psd95pdz3_89,89,2024-08-16,False,89,0,2024-08-16_Neo
E7,Neo,pPDZ-P1-G11,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,E,7,1.9875,0.5595,1.3221353733577248,psd95pdz3_90,90,2024-07-19,False,90,0,2024-07-19_Neo
E8,Neo,pPDZ-P1-G11,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,E,8,0.083,0.5299999999999999,0.0552137036421087,psd95pdz3_90,90,2024-07-19,False,90,0,2024-07-19_Neo
E9,Neo,pPDZ-P1-G11,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,E,9,0.093,0.5359999999999999,0.0618659570929652,psd95pdz3_90,90,2024-07-19,False,90,0,2024-07-19_Neo
F7,Neo,pPDZ-P1-G11,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,F,7,0.0797499999999999,0.48875,0.0530517212705804,psd95pdz3_90,90,2024-07-19,False,90,0,2024-07-19_Neo
F8,Neo,pPDZ-P1-G11,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,8,0.111,0.48,0.0738400133045069,psd95pdz3_90,90,2024-07-19,False,90,0,2024-07-19_Neo
F9,Neo,pPDZ-P1-G11,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,F,9,0.10925,0.5022500000000001,0.072675868950607,psd95pdz3_90,90,2024-07-19,False,90,0,2024-07-19_Neo
E2,Neo,pPDZ-P1-G11,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,E,2,0.105,0.501,0.068359375,psd95pdz3_90,90,2024-08-16,False,90,0,2024-08-16_Neo
F2,Neo,pPDZ-P1-G11,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,F,2,1.87075,0.56475,1.2179361979166663,psd95pdz3_90,90,2024-08-16,False,90,0,2024-08-16_Neo
G7,Neo,pPDZ-P1-H11,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,G,7,1.9715,0.5625,1.311491767836355,psd95pdz3_91,91,2024-07-19,False,91,0,2024-07-19_Neo
G8,Neo,pPDZ-P1-H11,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,G,8,0.09525,0.56025,0.0633627141194079,psd95pdz3_91,91,2024-07-19,False,91,0,2024-07-19_Neo
G9,Neo,pPDZ-P1-H11,A,0.0,50.0,12.5,0.0 Sal; 50.0 Van; 12.5 TMP,G,9,0.08525,0.49825,0.0567104606685514,psd95pdz3_91,91,2024-07-19,False,91,0,2024-07-19_Neo
H7,Neo,pPDZ-P1-H11,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,H,7,0.0925,0.5315,0.0615333444204224,psd95pdz3_91,91,2024-07-19,False,91,0,2024-07-19_Neo
H8,Neo,pPDZ-P1-H11,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,8,0.1569999999999999,0.488,0.1044403791784466,psd95pdz3_91,91,2024-07-19,False,91,0,2024-07-19_Neo
H9,Neo,pPDZ-P1-H11,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,H,9,0.15075,0.47575,0.1002827207716614,psd95pdz3_91,91,2024-07-19,False,91,0,2024-07-19_Neo
G2,Neo,pPDZ-P1-H11,B,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,G,2,0.16225,0.5062500000000001,0.1056315104166666,psd95pdz3_91,91,2024-08-16,False,91,0,2024-08-16_Neo
H2,Neo,pPDZ-P1-H11,B,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,H,2,1.8595,0.5885,1.2106119791666663,psd95pdz3_91,91,2024-08-16,False,91,0,2024-08-16_Neo
A10,Neo,pPDZ-P1-A12,A,25.0,0.0,12.5,25.0 Sal; 0.0 Van; 12.5 TMP,A,10,0.10475,0.54775,0.0696823548977216,psd95pdz3_92,92,2024-07-19,False,92,0,2024-07-19_Neo
A11,Neo,pPDZ-P1-A12,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,11,0.20075,0.5217499999999999,0.1335439880259438,psd95pdz3_92,92,2024-07-19,False,92,0,2024-07-19_Neo
A12,Neo,pPDZ-P1-A12,A,25.0,50.0,12.5,25.0 Sal; 50.0 Van; 12.5 TMP,A,12,0.204,0.505,0.1357059703974721,psd95pdz3_92,92,2024-07-19,False,92,0,2024-07-19_Neo
B10,Neo,pPDZ-P1-A12,A,0.0,0.0,0.0,0.0 Sal; 0.0 Van; 0.0 TMP,B,10,1.883,0.5389999999999999,1.2526193247962747,psd95pdz3_92,92,2024-07-19,False,92,0,2024-07-19_Neo
B11,Neo,pPDZ-P1-A12,A,0.0,0.0,12.5,0.0 Sal; 0.0 Van; 12.5 TMP,B,11,0.0964999999999999,0.5675,0.064194245800765,psd95pdz3_92,92,2024-07-19,False,92,0,2024-07-19_Neo
